city_code,building_anchor_id,legacy_building_id,building_osm_id,geometry_hausdorff_degrees
CKG,B00348,way/5080,way/1380818575,3.552713678800501e-15
CKG,B00349,way/2275,way/844864175,1.464821375527116e-14
CKG,B00350,way/4178,way/1263749042,7.105427357601002e-15
CKG,B00351,way/4218,way/1264146838,1.464821375527116e-14
CKG,B00352,way/5657,way/1458568276,1.4210854715202004e-14
CKG,B00353,way/4149,way/1244840656,1.4210854715202004e-14
CKG,B00354,way/279,way/312013641,3.552713678800501e-15
CKG,B00355,way/3841,way/1021402891,7.105427357601002e-15
CKG,B00356,way/5840,way/1486264353,3.552713678800501e-15
CKG,B00357,way/5267,way/1410724077,1.464821375527116e-14
CKG,B00358,way/2252,way/844864128,1.464821375527116e-14
CKG,B00359,way/5700,way/1470024187,1.464821375527116e-14
CKG,B00360,way/4115,way/1222778537,1.4210854715202004e-14
CKG,B00361,way/5709,way/1471886592,3.552713678800501e-15
CKG,B00362,way/3795,way/1013978080,1.464821375527116e-14
CKG,B00363,way/5481,way/1422714187,3.552713678800501e-15
CKG,B00364,way/5661,way/1463048518,1.0658141036401503e-14
CKG,B00365,way/3852,way/1027041549,1.4210854715202004e-14
CKG,B00366,way/6349,way/1546470201,1.5888218580782548e-14
CKG,B00367,way/6495,way/1548265799,0.0
CKG,B00368,way/297,way/397686002,1.0658141036401503e-14
CKG,B00369,way/259,way/279318834,1.5888218580782548e-14
CKG,B00370,way/2086,way/817818604,1.5888218580782548e-14
CKG,B00371,way/507,way/607831606,1.464821375527116e-14
CKG,B00372,way/502,way/607831598,1.0658141036401503e-14
CKG,B00373,way/5408,way/1414385179,3.552713678800501e-15
CKG,B00374,way/5413,way/1414385215,3.552713678800501e-15
CKG,B00375,way/5894,way/1491190244,1.4210854715202004e-14
CKG,B00376,way/6026,way/1496472607,1.464821375527116e-14
CKG,B00377,way/3771,way/1012964992,1.4210854715202004e-14
CKG,B00378,way/1744,way/809938920,1.4210854715202004e-14
CKG,B00379,way/1799,way/809943186,1.464821375527116e-14
CKG,B00380,way/2700,way/860214804,1.5888218580782548e-14
CKG,B00381,way/2829,way/860223128,7.105427357601002e-15
CKG,B00382,way/5449,way/1415417496,3.552713678800501e-15
CKG,B00383,way/2073,way/815550867,1.0658141036401503e-14
CKG,B00384,way/212,way/151492736,1.4210854715202004e-14
CKG,B00385,way/6068,way/1496945477,1.464821375527116e-14
CKG,B00386,way/5165,way/1391313547,1.4210854715202004e-14
CKG,B00387,way/3336,way/879418617,1.7763568394002505e-14
CKG,B00388,way/2869,way/865778136,1.5888218580782548e-14
CKG,B00389,way/5327,way/1412982314,7.105427357601002e-15
CKG,B00390,way/310,way/412488897,1.0658141036401503e-14
CKG,B00391,way/4512,way/1336751010,7.105427357601002e-15
CKG,B00392,way/5497,way/1427325872,7.105427357601002e-15
CKG,B00393,way/2146,way/843675792,1.0658141036401503e-14
CKG,B00394,way/153,way/150519113,1.4210854715202004e-14
CKG,B00395,way/5025,way/1376994937,1.464821375527116e-14
CKG,B00396,way/5034,way/1377794487,7.105427357601002e-15
CKG,B00397,way/2134,way/843663779,3.552713678800501e-15
CKG,B00398,way/3281,way/871948704,1.4210854715202004e-14
CKG,B00399,way/5315,way/1412977572,7.105427357601002e-15
CKG,B00400,way/2096,way/822304045,7.105427357601002e-15
CKG,B00401,way/4535,way/1336751035,7.105427357601002e-15
CKG,B00402,way/3586,way/945141370,1.4210854715202004e-14
CKG,B00403,way/4445,way/1314574493,1.5888218580782548e-14
CKG,B00404,way/5060,way/1379102419,1.4210854715202004e-14
CKG,B00405,way/1424,way/809248601,3.552713678800501e-15
CKG,B00406,way/6327,way/1545502199,1.5888218580782548e-14
CKG,B00407,way/1014,way/704025065,1.464821375527116e-14
CKG,B00408,way/613,way/704006719,1.4210854715202004e-14
CKG,B00409,way/1907,way/810336006,1.0658141036401503e-14
CKG,B00410,way/5484,way/1423507938,1.7763568394002505e-14
CKG,B00411,way/1364,way/770862779,7.105427357601002e-15
CKG,B00412,way/4094,way/1210855051,3.552713678800501e-15
CKG,B00413,way/3096,way/866199295,1.4210854715202004e-14
CKG,B00414,way/4935,way/1364030165,1.4210854715202004e-14
CKG,B00415,way/1057,way/704025108,7.105427357601002e-15
CKG,B00416,way/2417,way/846585415,7.105427357601002e-15
CKG,B00417,way/2522,way/846586987,1.0658141036401503e-14
CKG,B00418,way/3039,way/866088596,7.105427357601002e-15
CKG,B00419,way/1852,way/810049732,1.5888218580782548e-14
CKG,B00420,way/5577,way/1448206057,1.5888218580782548e-14
CKG,B00421,way/5609,way/1451018862,3.552713678800501e-15
CKG,B00422,way/4434,way/1314540049,1.5888218580782548e-14
CKG,B00423,way/288,way/318715413,1.464821375527116e-14
CKG,B00424,way/2384,way/846540447,2.0097183471152322e-14
CKG,B00425,way/2346,way/846536507,3.552713678800501e-15
CKG,B00426,way/1587,way/809715454,1.5888218580782548e-14
CKG,B00427,way/5084,way/1381166532,3.552713678800501e-15
CKG,B00428,way/5203,way/1408811123,7.105427357601002e-15
CKG,B00429,way/4270,way/1265477696,1.4210854715202004e-14
CKG,B00430,way/4687,way/1350013462,1.4210854715202004e-14
CKG,B00431,way/4381,way/1312754610,1.5888218580782548e-14
CKG,B00432,way/5734,way/1480022731,1.5888218580782548e-14
CKG,B00433,way/3252,way/867681475,1.4210854715202004e-14
CKG,B00434,way/399,way/486221630,7.105427357601002e-15
CKG,B00435,way/5081,way/1380818576,1.4210854715202004e-14
CKG,B00436,way/2277,way/844864189,7.105427357601002e-15
CKG,B00437,way/4161,way/1259387987,1.5888218580782548e-14
CKG,B00438,way/4230,way/1264146854,1.464821375527116e-14
CKG,B00439,way/2018,way/812506005,1.4210854715202004e-14
CKG,B00440,way/4621,way/1344547227,7.105427357601002e-15
CKG,B00441,way/1218,way/705753865,1.0658141036401503e-14
CKG,B00442,way/5824,way/1486264324,3.552713678800501e-15
CKG,B00443,way/5839,way/1486264352,1.0658141036401503e-14
CKG,B00444,way/5291,way/1410724101,1.0658141036401503e-14
CKG,B00445,way/2267,way/844864167,7.105427357601002e-15
CKG,B00446,way/5701,way/1470024190,1.464821375527116e-14
CKG,B00447,way/4118,way/1222934793,3.552713678800501e-15
CKG,B00448,way/5613,way/1451025718,1.4210854715202004e-14
CKG,B00449,way/560,way/673531496,7.105427357601002e-15
CKG,B00450,way/4148,way/1244840654,7.105427357601002e-15
CKG,B00451,way/283,way/312014342,7.105427357601002e-15
CKG,B00452,way/2837,way/863985660,1.7763568394002505e-14
CKG,B00453,way/6205,way/1530606986,1.464821375527116e-14
CKG,B00454,way/6485,way/1548265784,1.0658141036401503e-14
CKG,B00455,way/3864,way/1035898118,1.4210854715202004e-14
CKG,B00456,way/250,way/279318819,2.0097183471152322e-14
CKG,B00457,way/2089,way/817818607,1.464821375527116e-14
CKG,B00458,way/500,way/607831596,1.5888218580782548e-14
CKG,B00459,way/5422,way/1414385225,1.464821375527116e-14
CKG,B00460,way/6635,way/1551680000,7.105427357601002e-15
CKG,B00461,way/5989,way/1493931071,3.552713678800501e-15
CKG,B00462,way/3731,way/1012807393,1.0658141036401503e-14
CKG,B00463,way/3075,way/866088643,1.4210854715202004e-14
CKG,B00464,way/1761,way/809941605,7.105427357601002e-15
CKG,B00465,way/2806,way/860223105,1.0658141036401503e-14
CKG,B00466,way/2711,way/860214815,1.4210854715202004e-14
CKG,B00467,way/111,way/49183587,1.0658141036401503e-14
CKG,B00468,way/2078,way/815550874,1.4210854715202004e-14
CKG,B00469,way/5996,way/1495852445,7.105427357601002e-15
CKG,B00470,way/6076,way/1496945485,1.0658141036401503e-14
CKG,B00471,way/5168,way/1391313550,3.552713678800501e-15
CKG,B00472,way/3240,way/866246166,1.4210854715202004e-14
CKG,B00473,way/3208,way/866244736,1.5888218580782548e-14
CKG,B00474,way/1300,way/708016478,1.0658141036401503e-14
CKG,B00475,way/229,way/230692053,1.0658141036401503e-14
CKG,B00476,way/4561,way/1336751067,1.0658141036401503e-14
CKG,B00477,way/4335,way/1295720781,1.4210854715202004e-14
CKG,B00478,way/3371,way/881210959,1.0658141036401503e-14
CKG,B00479,way/145,way/150515814,1.0658141036401503e-14
CKG,B00480,way/5024,way/1376991675,7.105427357601002e-15
CKG,B00481,way/2225,way/844055033,1.0658141036401503e-14
CKG,B00482,way/2137,way/843663782,1.464821375527116e-14
CKG,B00483,way/1241,way/706245656,1.4210854715202004e-14
CKG,B00484,way/5318,way/1412977575,1.0658141036401503e-14
CKG,B00485,way/339,way/412742039,1.464821375527116e-14
CKG,B00486,way/4542,way/1336751048,7.105427357601002e-15
CKG,B00487,way/3896,way/1073321574,7.105427357601002e-15
CKG,B00488,way/5197,way/1408240210,1.4210854715202004e-14
CKG,B00489,way/5399,way/1413520152,3.552713678800501e-15
CKG,B00490,way/1422,way/809248595,3.552713678800501e-15
CKG,B00491,way/826,way/704009315,3.552713678800501e-15
CKG,B00492,way/4497,way/1335306670,1.5888218580782548e-14
CKG,B00493,way/1496,way/809273597,7.105427357601002e-15
CKG,B00494,way/3055,way/866088618,3.552713678800501e-15
CKG,B00495,way/411,way/568985367,1.0658141036401503e-14
CKG,B00496,way/3669,way/996081608,1.464821375527116e-14
CKG,B00497,way/3944,way/1076162188,1.464821375527116e-14
CKG,B00498,way/4774,way/1351846856,1.464821375527116e-14
CKG,B00499,way/4706,way/1350374654,7.105427357601002e-15
CKG,B00500,way/3461,way/923729938,1.5888218580782548e-14
CKG,B00501,way/2334,way/846213891,7.105427357601002e-15
CKG,B00502,way/2672,way/847288621,1.464821375527116e-14
CKG,B00503,way/3035,way/866088589,3.552713678800501e-15
CKG,B00504,way/3491,way/923822582,1.464821375527116e-14
CKG,B00505,way/83,relation/19802329,1.464821375527116e-14
CKG,B00506,way/3908,way/1076162144,3.552713678800501e-15
CKG,B00507,way/4355,way/1303852186,1.5888218580782548e-14
CKG,B00508,way/220,way/229877530,1.0658141036401503e-14
CKG,B00509,way/2634,way/847119998,7.105427357601002e-15
CKG,B00510,way/3437,way/923693615,1.4210854715202004e-14
CKG,B00511,way/1573,way/809715428,1.4210854715202004e-14
CKG,B00512,way/4135,way/1240687249,7.105427357601002e-15
CKG,B00513,way/5211,way/1408811131,1.464821375527116e-14
CKG,B00514,way/4275,way/1265482231,1.7763568394002505e-14
CKG,B00515,way/4205,way/1264124051,1.4210854715202004e-14
CKG,B00516,way/4692,way/1350013467,1.4210854715202004e-14
CKG,B00517,way/5736,way/1480022733,1.464821375527116e-14
CKG,B00518,way/5738,way/1480022735,1.464821375527116e-14
CKG,B00519,way/400,way/486221631,1.464821375527116e-14
CKG,B00520,way/5542,way/1430557570,1.5888218580782548e-14
CKG,B00521,way/2276,way/844864188,1.0658141036401503e-14
CKG,B00522,way/4183,way/1263749047,1.464821375527116e-14
CKG,B00523,way/4215,way/1264124061,1.5888218580782548e-14
CKG,B00524,way/2016,way/812506003,2.0097183471152322e-14
CKG,B00525,way/5625,way/1451028370,1.5888218580782548e-14
CKG,B00526,way/5112,way/1387439280,3.552713678800501e-15
CKG,B00527,way/5347,way/1413006341,1.4210854715202004e-14
CKG,B00528,way/6176,way/1524359653,1.5888218580782548e-14
CKG,B00529,way/5466,way/1416558197,1.464821375527116e-14
CKG,B00530,way/2253,way/844864140,1.7763568394002505e-14
CKG,B00531,way/4121,way/1222934804,1.0658141036401503e-14
CKG,B00532,way/5705,way/1471886588,2.0097183471152322e-14
CKG,B00533,way/557,way/673526707,7.105427357601002e-15
CKG,B00534,way/5649,way/1458330716,7.105427357601002e-15
CKG,B00535,way/4257,way/1264794415,1.0658141036401503e-14
CKG,B00536,way/2841,way/863985667,7.105427357601002e-15
CKG,B00537,way/6390,way/1546470289,1.4210854715202004e-14
CKG,B00538,way/6584,way/1549860124,1.4210854715202004e-14
CKG,B00539,way/3877,way/1037924320,1.4210854715202004e-14
CKG,B00540,way/5477,way/1417604568,1.464821375527116e-14
CKG,B00541,way/4322,way/1281925792,7.105427357601002e-15
CKG,B00542,way/503,way/607831602,1.4210854715202004e-14
CKG,B00543,way/5416,way/1414385219,1.0658141036401503e-14
CKG,B00544,way/5862,way/1488614127,7.105427357601002e-15
CKG,B00545,way/6011,way/1496472588,1.464821375527116e-14
CKG,B00546,way/3963,way/1082244697,7.105427357601002e-15
CKG,B00547,way/1714,way/809935703,7.105427357601002e-15
CKG,B00548,way/3142,way/866205358,1.4210854715202004e-14
CKG,B00549,way/2822,way/860223121,1.0658141036401503e-14
CKG,B00550,way/2723,way/860214827,7.105427357601002e-15
CKG,B00551,way/80,relation/19361542,1.7763568394002505e-14
CKG,B00552,way/4411,way/1313206822,7.105427357601002e-15
CKG,B00553,way/4471,way/1325080826,7.105427357601002e-15
CKG,B00554,way/6071,way/1496945480,1.5888218580782548e-14
CKG,B00555,way/5719,way/1478490302,7.105427357601002e-15
CKG,B00556,way/3337,way/879418618,1.5888218580782548e-14
CKG,B00557,way/2924,way/865780460,3.552713678800501e-15
CKG,B00558,way/243,way/249648431,1.4210854715202004e-14
CKG,B00559,way/311,way/412488898,1.5888218580782548e-14
CKG,B00560,way/4502,way/1336360619,1.0658141036401503e-14
CKG,B00561,way/4336,way/1295720782,1.4210854715202004e-14
CKG,B00562,way/3363,way/881210946,3.552713678800501e-15
CKG,B00563,way/143,way/150515523,3.552713678800501e-15
CKG,B00564,way/2046,way/813856047,7.105427357601002e-15
CKG,B00565,way/2222,way/844055028,1.464821375527116e-14
CKG,B00566,way/2138,way/843663783,1.4210854715202004e-14
CKG,B00567,way/5331,way/1412982318,1.464821375527116e-14
CKG,B00568,way/5322,way/1412977579,3.552713678800501e-15
CKG,B00569,way/335,way/412742035,1.4210854715202004e-14
CKG,B00570,way/4537,way/1336751037,1.4210854715202004e-14
CKG,B00571,way/3893,way/1073321571,1.0658141036401503e-14
CKG,B00572,way/4444,way/1314574490,7.105427357601002e-15
CKG,B00573,way/3846,way/1026451682,7.105427357601002e-15
CKG,B00574,way/5005,way/1375058196,3.552713678800501e-15
CKG,B00575,way/872,way/704009365,3.552713678800501e-15
CKG,B00576,way/651,way/704006759,3.552713678800501e-15
CKG,B00577,way/1435,way/809271253,1.0658141036401503e-14
CKG,B00578,way/41,relation/11821438,1.0658141036401503e-14
CKG,B00579,way/5486,way/1423507940,3.552713678800501e-15
CKG,B00580,way/1361,way/770862775,1.4210854715202004e-14
CKG,B00581,way/3943,way/1076162187,3.552713678800501e-15
CKG,B00582,way/5127,way/1389246683,1.0658141036401503e-14
CKG,B00583,way/4875,way/1360091951,1.5888218580782548e-14
CKG,B00584,way/1179,way/704025240,1.0658141036401503e-14
CKG,B00585,way/654,way/704006763,1.4210854715202004e-14
CKG,B00586,way/1529,way/809713476,7.105427357601002e-15
CKG,B00587,way/1343,way/749140113,7.105427357601002e-15
CKG,B00588,way/1858,way/810049738,7.105427357601002e-15
CKG,B00589,way/3919,way/1076162156,7.105427357601002e-15
CKG,B00590,way/3117,way/866199365,1.0658141036401503e-14
CKG,B00591,way/239,way/230707711,7.105427357601002e-15
CKG,B00592,way/2639,way/847120004,1.4210854715202004e-14
CKG,B00593,way/3301,way/879302283,3.552713678800501e-15
CKG,B00594,way/5639,way/1453572943,3.552713678800501e-15
CKG,B00595,way/3412,way/923516022,1.0658141036401503e-14
CKG,B00596,way/5204,way/1408811124,1.464821375527116e-14
CKG,B00597,way/4269,way/1265477695,7.105427357601002e-15
CKG,B00598,way/5600,way/1450997285,1.0658141036401503e-14
CKG,B00599,way/4378,way/1312754604,1.464821375527116e-14
CKG,B00600,way/5790,way/1484466438,1.7763568394002505e-14
CKG,B00601,way/3250,way/867681473,1.4210854715202004e-14
CKG,B00602,way/4130,way/1228232599,1.4210854715202004e-14
CKG,B00603,way/5518,way/1430549156,1.5888218580782548e-14
CKG,B00604,way/4098,way/1211006652,3.552713678800501e-15
CKG,B00605,way/4188,way/1263749055,7.105427357601002e-15
CKG,B00606,way/4237,way/1264146863,1.4210854715202004e-14
CKG,B00607,way/3572,way/925597093,7.105427357601002e-15
CKG,B00608,way/5624,way/1451028369,7.105427357601002e-15
CKG,B00609,way/4132,way/1228232601,1.0658141036401503e-14
CKG,B00610,way/5377,way/1413006372,1.4210854715202004e-14
CKG,B00611,way/2836,way/863985659,1.5888218580782548e-14
CKG,B00612,way/5220,way/1410708574,1.4210854715202004e-14
CKG,B00613,way/2248,way/844864124,7.105427357601002e-15
CKG,B00614,way/4102,way/1222778474,1.5888218580782548e-14
CKG,B00615,way/5633,way/1451953960,1.5888218580782548e-14
CKG,B00616,way/4141,way/1244840643,7.105427357601002e-15
CKG,B00617,way/5762,way/1483736273,1.5888218580782548e-14
CKG,B00618,way/3443,way/923695344,7.105427357601002e-15
CKG,B00619,way/2838,way/863985661,1.7763568394002505e-14
CKG,B00620,way/6308,way/1545428194,7.105427357601002e-15
CKG,B00621,way/6468,way/1548265757,1.464821375527116e-14
CKG,B00622,way/3869,way/1035898123,1.5888218580782548e-14
CKG,B00623,way/3819,way/1018995920,1.4210854715202004e-14
CKG,B00624,way/2093,way/817818611,1.464821375527116e-14
CKG,B00625,way/5950,way/1491286186,7.105427357601002e-15
CKG,B00626,way/5415,way/1414385217,3.552713678800501e-15
CKG,B00627,way/3000,way/866076052,1.4210854715202004e-14
CKG,B00628,way/5971,way/1493887653,1.7763568394002505e-14
CKG,B00629,way/3725,way/1012807387,7.105427357601002e-15
CKG,B00630,way/3078,way/866088646,1.4210854715202004e-14
CKG,B00631,way/3138,way/866205328,7.105427357601002e-15
CKG,B00632,way/33,relation/11765107,1.0658141036401503e-14
CKG,B00633,way/79,relation/19355181,1.5888218580782548e-14
CKG,B00634,way/6201,way/1527185298,1.4210854715202004e-14
CKG,B00635,way/4405,way/1313206814,7.105427357601002e-15
CKG,B00636,way/4479,way/1325600506,1.4210854715202004e-14
CKG,B00637,way/6080,way/1496945491,1.464821375527116e-14
CKG,B00638,way/5183,way/1391313567,3.552713678800501e-15
CKG,B00639,way/3335,way/879418613,1.7763568394002505e-14
CKG,B00640,way/3219,way/866246145,1.464821375527116e-14
CKG,B00641,way/1299,way/708016477,1.4210854715202004e-14
CKG,B00642,way/3873,way/1036182344,1.464821375527116e-14
CKG,B00643,way/4513,way/1336751011,3.552713678800501e-15
CKG,B00644,way/81,relation/19568002,1.464821375527116e-14
CKG,B00645,way/3361,way/881210944,1.464821375527116e-14
CKG,B00646,way/3368,way/881210954,1.464821375527116e-14
CKG,B00647,way/290,way/332432108,7.105427357601002e-15
CKG,B00648,way/2238,way/844055058,1.464821375527116e-14
CKG,B00649,way/2871,way/865780397,1.5888218580782548e-14
CKG,B00650,way/3282,way/871948705,1.4210854715202004e-14
CKG,B00651,way/5319,way/1412977576,3.552713678800501e-15
CKG,B00652,way/342,way/412742045,1.5888218580782548e-14
CKG,B00653,way/369,way/483883674,1.4210854715202004e-14
CKG,B00654,way/3670,way/996081611,3.552713678800501e-15
CKG,B00655,way/4446,way/1314574494,1.0658141036401503e-14
CKG,B00656,way/3608,way/951618544,3.552713678800501e-15
CKG,B00657,way/4730,way/1351204111,3.552713678800501e-15
CKG,B00658,way/2102,way/834576553,7.105427357601002e-15
CKG,B00659,way/4674,way/1348500543,3.552713678800501e-15
CKG,B00660,way/793,way/704006935,3.552713678800501e-15
CKG,B00661,way/1839,way/810049701,1.4210854715202004e-14
CKG,B00662,way/1359,way/770862771,1.0658141036401503e-14
CKG,B00663,way/4096,way/1210855066,1.4210854715202004e-14
CKG,B00664,way/4881,way/1360325971,1.464821375527116e-14
CKG,B00665,way/4902,way/1361452184,1.464821375527116e-14
CKG,B00666,way/3473,way/923738534,1.464821375527116e-14
CKG,B00667,way/3628,way/960057259,7.105427357601002e-15
CKG,B00668,way/1543,way/809713492,1.5888218580782548e-14
CKG,B00669,way/1338,way/748910921,3.552713678800501e-15
CKG,B00670,way/3524,way/923822617,7.105427357601002e-15
CKG,B00671,way/3107,way/866199353,1.4210854715202004e-14
CKG,B00672,way/4356,way/1303852187,1.464821375527116e-14
CKG,B00673,way/1976,way/810470866,1.464821375527116e-14
CKG,B00674,way/1985,way/810470877,1.464821375527116e-14
CKG,B00675,way/5499,way/1430301245,1.0658141036401503e-14
CKG,B00676,way/5058,way/1378918763,1.4210854715202004e-14
CKG,B00677,way/3394,way/923515154,1.0658141036401503e-14
CKG,B00678,way/5095,way/1383565822,1.4210854715202004e-14
CKG,B00679,way/5123,way/1388934244,1.4210854715202004e-14
CKG,B00680,way/4202,way/1264124048,1.4210854715202004e-14
CKG,B00681,way/2012,way/812505996,1.4210854715202004e-14
CKG,B00682,way/3355,way/879581660,1.4210854715202004e-14
CKG,B00683,way/3248,way/867681471,1.464821375527116e-14
CKG,B00684,way/405,way/486221637,1.0658141036401503e-14
CKG,B00685,way/5082,way/1380818577,1.0658141036401503e-14
CKG,B00686,way/4097,way/1211006651,3.552713678800501e-15
CKG,B00687,way/4278,way/1265482234,1.5888218580782548e-14
CKG,B00688,way/4031,way/1182287753,3.552713678800501e-15
CKG,B00689,way/5658,way/1458568277,1.4210854715202004e-14
CKG,B00690,way/4620,way/1344547226,1.4210854715202004e-14
CKG,B00691,way/5109,way/1387439277,1.4210854715202004e-14
CKG,B00692,way/5829,way/1486264329,7.105427357601002e-15
CKG,B00693,way/5838,way/1486264351,1.0658141036401503e-14
CKG,B00694,way/5259,way/1410724059,1.464821375527116e-14
CKG,B00695,way/2288,way/844866303,1.464821375527116e-14
CKG,B00696,way/4119,way/1222934794,1.4210854715202004e-14
CKG,B00697,way/410,way/543822627,1.4210854715202004e-14
CKG,B00698,way/542,way/673526692,1.0658141036401503e-14
CKG,B00699,way/5646,way/1458328831,7.105427357601002e-15
CKG,B00700,way/282,way/312014095,1.4210854715202004e-14
CKG,B00701,way/6395,way/1546543296,1.464821375527116e-14
CKG,B00702,way/6452,way/1548265711,1.4210854715202004e-14
CKG,B00703,way/4019,way/1171105173,1.464821375527116e-14
CKG,B00704,way/3715,way/1011268639,1.4210854715202004e-14
CKG,B00705,way/4940,way/1368998236,3.552713678800501e-15
CKG,B00706,way/4462,way/1322823593,1.7763568394002505e-14
CKG,B00707,way/5421,way/1414385224,1.464821375527116e-14
CKG,B00708,way/5892,way/1491190242,1.4210854715202004e-14
CKG,B00709,way/6160,way/1501055291,1.4210854715202004e-14
CKG,B00710,way/3737,way/1012807399,1.0658141036401503e-14
CKG,B00711,way/1806,way/809943197,1.464821375527116e-14
CKG,B00712,way/1762,way/809941606,1.5888218580782548e-14
CKG,B00713,way/2814,way/860223113,7.105427357601002e-15
CKG,B00714,way/2740,way/860214845,7.105427357601002e-15
CKG,B00715,way/5462,way/1415425773,1.0658141036401503e-14
CKG,B00716,way/2077,way/815550873,1.4210854715202004e-14
CKG,B00717,way/5090,way/1382587623,1.5888218580782548e-14
CKG,B00718,way/6063,way/1496945472,7.105427357601002e-15
CKG,B00719,way/5173,way/1391313555,1.464821375527116e-14
CKG,B00720,way/3660,way/969287948,7.105427357601002e-15
CKG,B00721,way/3193,way/866244721,7.105427357601002e-15
CKG,B00722,way/1323,way/708023019,1.5888218580782548e-14
CKG,B00723,way/4609,way/1336984515,1.0658141036401503e-14
CKG,B00724,way/4518,way/1336751016,1.4210854715202004e-14
CKG,B00725,way/4334,way/1295720780,1.4210854715202004e-14
CKG,B00726,way/4060,way/1188333868,1.4210854715202004e-14
CKG,B00727,way/195,way/150589956,7.105427357601002e-15
CKG,B00728,way/2233,way/844055053,1.464821375527116e-14
CKG,B00729,way/28,relation/11578726,1.464821375527116e-14
CKG,B00730,way/2880,way/865780406,3.552713678800501e-15
CKG,B00731,way/3285,way/871948708,3.552713678800501e-15
CKG,B00732,way/5340,way/1412982329,7.105427357601002e-15
CKG,B00733,way/5303,way/1412977560,1.5888218580782548e-14
CKG,B00734,way/432,way/582460711,1.0658141036401503e-14
CKG,B00735,way/5675,way/1465785272,1.4210854715202004e-14
CKG,B00736,way/4443,way/1314574489,1.0658141036401503e-14
CKG,B00737,way/5063,way/1379102424,1.0658141036401503e-14
CKG,B00738,way/450,way/583427210,1.464821375527116e-14
CKG,B00739,way/5554,way/1441920507,1.0658141036401503e-14
CKG,B00740,way/1018,way/704025069,1.0658141036401503e-14
CKG,B00741,way/2179,way/843677822,7.105427357601002e-15
CKG,B00742,way/3053,way/866088616,3.552713678800501e-15
CKG,B00743,way/3932,way/1076162173,1.4210854715202004e-14
CKG,B00744,way/5129,way/1389246685,1.4210854715202004e-14
CKG,B00745,way/4732,way/1351204114,1.4210854715202004e-14
CKG,B00746,way/1039,way/704025090,1.0658141036401503e-14
CKG,B00747,way/2322,way/846213877,7.105427357601002e-15
CKG,B00748,way/1512,way/809713457,1.0658141036401503e-14
CKG,B00749,way/3027,way/866088579,1.4210854715202004e-14
CKG,B00750,way/3537,way/923822630,3.552713678800501e-15
CKG,B00751,way/4362,way/1303855679,7.105427357601002e-15
CKG,B00752,way/358,way/441092380,1.5888218580782548e-14
CKG,B00753,way/3317,way/879302305,7.105427357601002e-15
CKG,B00754,way/5501,way/1430301247,1.4210854715202004e-14
CKG,B00755,way/1576,way/809715437,1.464821375527116e-14
CKG,B00756,way/5544,way/1430576437,7.105427357601002e-15
CKG,B00757,way/5094,way/1383565816,1.5888218580782548e-14
CKG,B00758,way/4268,way/1265477694,1.4210854715202004e-14
CKG,B00759,way/4264,way/1265477686,1.464821375527116e-14
CKG,B00760,way/1374,way/803089243,1.5888218580782548e-14
CKG,B00761,way/3354,way/879581659,7.105427357601002e-15
CKG,B00762,way/5740,way/1480022737,3.552713678800501e-15
CKG,B00763,way/4298,way/1266419754,1.5888218580782548e-14
CKG,B00764,way/5088,way/1381166544,7.105427357601002e-15
CKG,B00765,way/4162,way/1259387988,1.5888218580782548e-14
CKG,B00766,way/3799,way/1014548067,3.552713678800501e-15
CKG,B00767,way/5650,way/1458568269,7.105427357601002e-15
CKG,B00768,way/4619,way/1344547225,7.105427357601002e-15
CKG,B00769,way/4131,way/1228232600,1.464821375527116e-14
CKG,B00770,way/5386,way/1413006381,1.4210854715202004e-14
CKG,B00771,way/2833,way/863985656,7.105427357601002e-15
CKG,B00772,way/5227,way/1410708588,1.4210854715202004e-14
CKG,B00773,way/2259,way/844864146,1.0658141036401503e-14
CKG,B00774,way/4110,way/1222778484,1.4210854715202004e-14
CKG,B00775,way/5692,way/1467751520,1.7763568394002505e-14
CKG,B00776,way/3798,way/1013978101,7.105427357601002e-15
CKG,B00777,way/5482,way/1422714188,3.552713678800501e-15
CKG,B00778,way/3452,way/923695353,7.105427357601002e-15
CKG,B00779,way/6371,way/1546470256,1.4210854715202004e-14
CKG,B00780,way/6509,way/1548265825,1.4210854715202004e-14
CKG,B00781,way/3879,way/1037924323,1.464821375527116e-14
CKG,B00782,way/93,relation/20233524,1.5888218580782548e-14
CKG,B00783,way/4946,way/1371046773,1.5888218580782548e-14
CKG,B00784,way/508,way/607831607,7.105427357601002e-15
CKG,B00785,way/5438,way/1414667850,3.552713678800501e-15
CKG,B00786,way/5800,way/1485396915,3.552713678800501e-15
CKG,B00787,way/6008,way/1496472585,1.464821375527116e-14
CKG,B00788,way/3747,way/1012807411,1.4210854715202004e-14
CKG,B00789,way/1700,way/809935662,1.4210854715202004e-14
CKG,B00790,way/5733,way/1479596314,1.4210854715202004e-14
CKG,B00791,way/2704,way/860214808,1.464821375527116e-14
CKG,B00792,way/2722,way/860214826,1.0658141036401503e-14
CKG,B00793,way/5450,way/1415417499,7.105427357601002e-15
CKG,B00794,way/4416,way/1313206829,1.464821375527116e-14
CKG,B00795,way/4480,way/1325600507,1.464821375527116e-14
CKG,B00796,way/122,way/78389266,1.0658141036401503e-14
CKG,B00797,way/5185,way/1391313570,7.105427357601002e-15
CKG,B00798,way/3339,way/879418620,7.105427357601002e-15
